"","ID","neg","pos","sentiment"
"898","970",1,9,8
"899","971",0,7,7
"900","972",1,5,4
"901","973",2,0,-2
"902","974",0,8,8
"903","975",1,6,5
"904","976",0,1,1
"905","977",0,1,1
"906","979",0,0,0
"907","98",1,0,-1
"908","980",0,0,0
"909","981",0,3,3
"910","982",1,4,3
"911","983",0,3,3
"912","984",0,2,2
"913","985",0,2,2
"914","986",0,1,1
"915","987",1,2,1
"916","988",0,1,1
"917","989",1,7,6
"918","99",1,1,0
"919","990",0,0,0
"920","991",0,1,1
"921","992",0,2,2
"922","993",1,4,3
"923","994",1,3,2
"924","996",0,2,2
"925","997",0,1,1
"926","998",0,1,1
"927","999",0,1,1
