"","term3","Freq"
"621","connectivity",1
"622","consequence",1
"624","considerably",1
"626","constant",1
"628","consult",1
"629","contact",1
"631","contacting",1
"632","contained",1
"633","continental",1
"634","continuity",1
"636","conv",1
"637","convenience",1
"640","convention",1
"641","conversation",1
"642","converse",1
"643","cook",1
"646","cooltherefore",1
"647","cooperative",1
"648","coordination",1
"650","cornerstayed",1
"651","corporate",1
"652","corrected",1
"653","correctly",1
"654","corridoor",1
"655","corridor",1
"658","costly",1
"659","costs",1
"663","couldmake",1
"665","couldnat",1
"667","countries",1
"670","court",1
"672","courteously",1
"673","cover",1
"674","covers",1
"675","coz",1
"676","cozy",1
"677","cramped",1
"678","crazy",1
"679","crazystayed",1
"682","creepy",1
"684","critical",1
"685","crock",1
"686","croissants",1
"687","croissantsstayed",1
"688","crowd",1
"690","crown",1
"691","cso",1
"692","cubicle",1
"693","cuisine",1
"694","cuisinestheir",1
"697","cuppa",1
"698","currency",1
"699","current",1
"700","currently",1
"701","curry",1
"706","cut",1
"707","cutlerys",1
"709","da",1
"711","dance",1
"712","danger",1
"715","darker",1
"721","daypool",1
"723","daystayed",1
"724","daytime",1
"725","dazs",1
"726","dead",1
"728","dear",1
"729","debit",1
"732","decibel",1
"733","decibelhow",1
"735","decision",1
"736","decisions",1
"737","declined",1
"739","decorated",1
"740","decoration",1
"742","default",1
"743","defifnitely",1
"745","degrees",1
"746","degreestayed",1
"747","delaying",1
"749","deliciousbeds",1
"751","delighful",1
"752","delighted",1
"753","delightful",1
"754","deliver",1
"755","delivered",1
"756","delivery",1
"758","demands",1
"759","denied",1
"760","departed",1
"763","depends",1
"765","dept",1
"768","designed",1
"769","designs",1
"772","deskgreat",1
"773","deskstayed",1
"776","destinationsacross",1
"777","destinationstayed",1
"778","destroyed",1
"779","detailed",1
"785","die",1
"787","differencestayed",1
"790","difficulty",1
"791","dificult",1
"792","dim",1
"793","dined",1
"796","dinneri",1
"797","direction",1
"798","directions",1
"799","directly",1
"800","dirt",1
"805","disclaimer",1
"807","discounts",1
"808","discuss",1
"809","discussing",1
"810","dish",1
"812","disppontments",1
"813","disruptions",1
"815","distancegood",1
"818","disturbed",1
"819","disturbing",1
"820","disturbs",1
"822","diving",1
"823","dnd",1
"826","doesn",1
"830","donat",1
"833","doona",1
"835","doorjust",1
"836","doorman",1
"837","doormen",1
"839","doorstayed",1
"840","doortowel",1
"843","downer",1
"844","downgrade",1
"846","downstairs",1
"847","downtown",1
"849","dream",1
"850","dreary",1
"851","dried",1
"854","drinking",1
"856","drinkstayed",1
"857","drop",1
"858","drove",1
"859","drown",1
"860","dry",1
"863","duly",1
"864","duration",1
"867","dusty",1
"869","dutyterrible",1
"870","duvet",1
"875","earlyrequest",1
"876","ears",1
"877","ease",1
"878","easier",1
"880","easilythe",1
"882","easystayed",1
"887","effective",1
"888","efficiency",1
"890","efficientstayed",1
"891","effort",1
"893","eggs",1
"895","elderly",1
"896","elegant",1
"897","elevators",1
"898","eligible",1
"902","embarrassed",1
"904","eminent",1
"905","empathy",1
"906","employee",1
"907","employees",1
"908","empty",1
"909","enable",1
"911","enabling",1
"912","encrusted",1
"914","endif",1
"915","ending",1
"916","endthe",1
"917","engage",1
"918","engaging",1
"919","engineers",1
"922","enjoyablestayed",1
"928","enoyed",1
"929","enquiies",1
"930","ensure",1
"931","enter",1
"932","entered",1
"933","enthusiasm",1
"934","enthusiasticstayed",1
"936","entranceway",1
"939","equipment",1
"941","equippedbreakfast",1
"942","escorted",1
"944","esplanade",1
"945","essentially",1
"946","esther",1
"948","etcand",1
"949","etcrooftop",1
"951","ethnic",1
"952","europe",1
"957","eveningsstayed",1
"965","everytime",1
"967","eveybody",1
"969","exactly",1
"970","example",1
"972","excellentbed",1
"973","excellentexcellent",1
"974","excellentstaff",1
"979","exceutive",1
"980","exchange",1
"982","excuse",1
"983","executives",1
"984","exercise",1
"985","exhaust",1
"987","expansive",1
"992","expectedstayed",1
"993","expectedvery",1
"995","expediently",1
"996","expense",1
"998","expensivestayed",1
"999","expensivethey",1
"1003","expires",1
"1005","explaining",1
"1008","exploringstayed",1
"1009","exquisite",1
"1011","extension",1
"1013","extortionate",1
"1015","extraordinary",1
"1017","extreamly",1
"1019","extremly",1
"1021","fab",1
"1023","fabulousstayed",1
"1024","facade",1
"1026","faciliated",1
"1033","factor",1
"1034","fail",1
"1035","failed",1
"1038","fairness",1
"1039","fall",1
"1040","families",1
"1042","familystayed",1
"1043","famous",1
"1044","fan",1
"1045","fancies",1
"1047","fantasticstayed",1
"1048","fantatic",1
"1052","faster",1
"1053","father",1
"1054","faucet",1
"1056","faultless",1
"1057","faulty",1
"1058","faux",1
"1059","fav",1
"1060","favourite",1
"1061","fear",1
"1062","feature",1
"1065","fee",1
"1066","feed",1
"1070","fees",1
"1071","feet",1
"1074","ferris",1
"1076","fianceestayed",1
"1077","filling",1
"1078","filtering",1
"1081","finallystayed",1
"1084","finger",1
"1085","finish",1
"1087","fire",1
"1089","firmerstayed",1
"1090","firner",1
"1092","fix",1
"1094","fixtures",1
"1095","flair",1
"1097","flatscreen",1
"1101","flip",1
"1103","floorfriendly",1
"1105","floorthe",1
"1106","flow",1
"1107","fluctuating",1
"1108","fluently",1
"1109","fluffy",1
"1110","flushing",1
"1111","fly",1
"1113","follow",1
"1114","followed",1
"1117","foodcompared",1
"1118","foodgreat",1
"1119","foodi",1
"1122","foot",1
"1124","forced",1
"1125","foreign",1
"1126","foreigner",1
"1129","form",1
"1131","forthe",1
"1134","forwarding",1
"1135","fotosreally",1
"1137","fourth",1
"1139","foyer",1
"1140","fragrance",1
"1141","franchise",1
"1143","freee",1
"1144","freestayed",1
"1145","freeweights",1
"1146","freezer",1
"1148","french",1
"1149","frequently",1
"1151","freshen",1
"1153","freshly",1
"1154","fridayjuma",1
"1156","friend",1
"1158","friendlygood",1
"1162","friendstayed",1
"1165","frontline",1
"1167","fruits",1
"1168","ful",1
"1169","fulfil",1
"1172","function",1
"1173","funky",1
"1175","furnishings",1
"1179","furthest",1
"1180","fuss",1
"1182","futurestayed",1
"1184","gabe",1
"1185","gadget",1
"1186","game",1
"1187","garage",1
"1190","gate",1
"1192","gd",1
"1194","generally",1
"1195","generic",1
"1196","generous",1
"1197","genius",1
"1198","gently",1
"1199","gents",1
"1200","genuine",1
"1201","george",1
"1202","gesture",1
"1203","gesturestayed",1
"1206","getthe",1
"1208","giant",1
"1209","giants",1
"1210","ginger",1
"1211","girl",1
"1212","girls",1
"1215","giving",1
"1221","goes",1
"1223","golden",1
"1225","goodbreakfast",1
"1226","goodclose",1
"1227","goodlocation",1
"1229","goodthe",1
"1230","google",1
"1232","gr",1
"1233","grade",1
"1234","graffiti",1
"1235","grand",1
"1236","granted",1
"1237","grateful",1
"1241","greeted",1
"1242","greeting",1
"1243","gregory",1
"1244","grest",1
"1245","grg",1
"1246","gripe",1
"1247","grog",1
"1251","guaranteed",1
"1254","guestrooms",1
"1256","guide",1
"1257","gurgling",1
"1259","guys",1
"1262","gymyou",1
"1264","ha",1
"1265","haagen",1
"1267","hadi",1
"1269","hadnt",1
"1271","hairdryer",1
"1276","hallways",1
"1277","ham",1
"1279","hammeringstayed",1
"1280","handful",1
"1281","handle",1
"1283","handling",1
"1287","handyphone",1
"1288","hanging",1
"1289","happen",1
"1290","happening",1
"1292","harbourstayed",1
"1295","hardwhen",1
"1296","hardwood",1
"1298","hashbrowns",1
"1299","hasn",1
"1301","hassles",1
"1302","hate",1
"1306","hdtv",1
"1309","headroom",1
"1310","heads",1
"1311","healthier",1
"1312","healthy",1
"1315","hearing",1
"1316","heart",1
"1318","heavenly",1
"1319","heavens",1
"1321","hectic",1
"1322","hefty",1
"1323","held",1
"1324","hell",1
"1325","helloi",1
"1329","helpfuli",1
"1330","helpfull",1
"1331","helpfullocation",1
"1333","helpfulvery",1
"1334","helping",1
"1340","hesitate",1
"1341","hi",1
"1342","hidden",1
"1346","highstayed",1
"1348","highwaystayed",1
"1350","hip",1
"1351","hipcup",1
"1352","hippest",1
"1353","hipstery",1
"1355","historic",1
"1356","hit",1
"1357","hk",1
"1358","hmm",1
"1359","hole",1
"1360","holiday",1
"1361","holidays",1
"1362","holidaysstayed",1
"1363","home",1
"1368","hoped",1
"1369","horrible",1
"1370","horrific",1
"1371","hose",1
"1372","hospital",1
"1373","hospitality",1
"1374","hostility",1
"1377","hotelalso",1
"1378","hotele",1
"1379","hotelhelpful",1
"1381","hotelroom",1
"1383","hotelsmart",1
"1384","hotelsstayed",1
"1386","hotelwhat",1
"1387","hotline",1
"1388","hotspot",1
"1389","hotstayed",1
"1392","hoursstayed",1
"1395","housekeepers",1
"1397","houseno",1
"1398","houses",1
"1401","hr",1
"1402","hss",1
"1405","humid",1
"1406","humidity",1
"1407","hurried",1
"1408","hurrytook",1
"1409","husband",1
"1410","husbandstayed",1
"1413","iave",1
"1415","icestayed",1
"1418","ienot",1
"1420","ihandy",1
"1421","ilities",1
"1423","image",1
"1425","important",1
"1427","impression",1
"1428","impressive",1
"1429","improperly",1
"1434","inadequate",1
"1435","incident",1
"1437","includedprices",1
"1438","includedstayed",1
"1440","inclusive",1
"1441","incomplete",1
"1442","inconsiderate",1
"1445","incorrect",1
"1447","incredible",1
"1450","independent",1
"1451","indian",1
"1452","indiastayed",1
"1453","indication",1
"1454","individual",1
"1455","indonesian",1
"1456","inetresting",1
"1457","inevitable",1
"1458","inflexible",1
"1463","infront",1
"1464","infused",1
"1468","insane",1
"1470","insist",1
"1472","instance",1
"1475","instructions",1
"1476","insuffiencient",1
"1477","interacting",1
"1478","intercom",1
"1479","interest",1
"1480","interested",1
"1482","interestingly",1
"1487","interrupted",1
"1488","intimate",1
"1490","intolerable",1
"1491","invariably",1
"1492","invitations",1
"1494","involves",1
"1495","iphone",1
"1496","ironing",1
"1497","irritating",1
"1499","ish",1
"1500","ism",1
"1502","isolated",1
"1505","issuewe",1
"1506","istayed",1
"1510","itnoises",1
"1513","itselfstayed",1
"1514","itstayed",1
"1515","itthere",1
"1516","itwhile",1
"1518","jackhammer",1
"1520","japan",1
"1522","jbstayed",1
"1524","jetlagged",1
"1526","jobs",1
"1527","johor",1
"1529","jolted",1
"1530","journey",1
"1531","juices",1
"1534","junctionstayed",1
"1539","keeps",1
"1542","kha",1
"1544","kill",1
"1546","kinda",1
"1547","kindle",1
"1548","kindly",1
"1551","knew",1
"1552","knife",1
"1553","knockif",1
"1554","knocking",1
"1557","known",1
"1558","ks",1
"1559","laced",1
"1561","lacking",1
"1562","lacks",1
"1564","lag",1
"1565","lagstayed",1
"1567","laksa",1
"1568","lame",1
"1569","landscaped",1
"1571","language",1
"1572","laps",1
"1574","larger",1
"1576","lastly",1
"1579","latin",1
"1580","latte",1
"1582","law",1
"1583","lay",1
"1585","leaked",1
"1586","leaking",1
"1587","learn",1
"1590","leaves",1
"1591","leaving",1
"1592","lebanese",1
"1594","leftstayed",1
"1595","legendstayed",1
"1596","leisure",1
"1597","lend",1
"1598","lengths",1
"1599","lengthswimming",1
"1602","letter",1
"1604","levelair",1
"1606","lid",1
"1607","life",1
"1608","lifeguard",1
"1609","lift",1
"1610","lifted",1
"1611","lifts",1
"1613","lightgreat",1
"1617","likebus",1
"1619","likes",1
"1620","liking",1
"1621","lime",1
"1623","limo",1
"1624","linen",1
"1625","linking",1
"1626","linksstayed",1
"1630","litwe",1
"1631","live",1
"1632","lived",1
"1633","lively",1
"1634","living",1
"1635","ll",1
"1636","load",1
"1637","loaded",1
"1638","loads",1
"1639","loationstayed",1
"1641","lobbystayed",1
"1643","locally",1
"1644","locate",1
"1646","locatedstayed",1
"1648","locationcourteous",1
"1649","locationeven",1
"1653","locationwalking",1
"1654","locayionstayed",1
"1655","lock",1
"1656","locker",1
"1657","log",1
"1658","login",1
"1660","longer",1
"1664","lookingstayed",1
"1667","loosen",1
"1668","loss",1
"1671","lotion",1
"1673","lotus",1
"1676","lounges",1
"1677","loungestayed",1
"1678","lousy",1
"1683","loves",1
"1685","lower",1
"1686","lowest",1
"1687","luckily",1
"1688","lucky",1
"1690","luggages",1
"1691","luke",1
"1693","lunches",1
"1696","lynn",1
"1703","maintainace",1
"1706","maintainence",1
"1707","maja",1
"1711","makeup",1
"1713","malay",1
"1716","malls",1
"1718","manage",1
"1720","managementcompared",1
"1722","managers",1
"1723","managershe",1
"1724","managing",1
"1727","marble",1
"1730","market",1
"1731","mart",1
"1732","massage",1
"1733","massages",1
"1735","mat",1
"1738","max",1
"1741","mayor",1
"1742","mbs",1
"1746","means",1
"1748","mediocre",1
"1750","meeting",1
"1751","meetings",1
"1752","mei",1
"1755","men",1
"1759","messing",1
"1761","metal",1
"1762","metres",1
"1764","mexican",1
"1767","midnight",1
"1771","mimute",1
"1773","mind",1
"1776","minimal",1
"1777","minimalistic",1
"1780","minstayed",1
"1784","minutesstayed",1
"1785","mirrors",1
"1786","miserable",1
"1787","misleading",1
"1788","miss",1
"1790","mistake",1
"1791","misunderstanding",1
"1793","mixing",1
"1794","moaning",1
"1797","moisturiser",1
"1798","mom",1
"1801","month",1
"1802","months",1
"1803","moon",1
"1806","morgan",1
"1808","moslem",1
"1810","mosquestayed",1
"1812","mother",1
"1814","moved",1
"1816","movies",1
"1817","moviesstayed",1
"1819","mrtfree",1
"1821","mrtthe",1
"1824","muchthe",1
"1825","muffins",1
"1827","mum",1
"1833","myroom",1
"1835","na",1
"1837","named",1
"1838","nap",1
"1839","napping",1
"1840","nastayed",1
"1841","nationalities",1
"1842","nationality",1
"1843","nationals",1
"1848","nearer",1
"1851","neat",1
"1854","neededstayed",1
"1857","negotiate",1
"1858","negotiating",1
"1860","neighborhoods",1
"1861","neighbors",1
"1862","neighbour",1
"1863","neighbourhoodstayed",1
"1864","neighbouring",1
"1866","neightbour",1
"1867","net",1
"1868","networkstayed",1
"1872","newer",1
"1874","newspaper",1
"1878","nicegood",1
"1880","nicemins",1
"1883","nicky",1
"1887","nightsstayed",1
"1889","nightwas",1
"1891","nilstayed",1
"1893","nly",1
"1895","nob",1
"1898","noisestayed",1
"1902","nonetheless",1
"1903","nonrefundable",1
"1904","noodle",1
"1905","nooking",1
"1906","nope",1
"1908","norhing",1
"1910","nosy",1
"1913","noted",1
"1914","notes",1
"1916","nothinga",1
"1917","nothingstayed",1
"1918","nothistayed",1
"1919","notice",1
"1920","noticeable",1
"1922","notification",1
"1923","notified",1
"1927","nowadays",1
"1930","nurulfatyn",1
"1931","nuts",1
"1932","obliged",1
"1933","obviously",1
"1935","occupancy",1
"1936","occupants",1
"1937","occurence",1
"1939","odd",1
"1940","odour",1
"1945","offering",1
"1947","offerstayed",1
"1949","officerstayed",1
"1950","offset",1
"1951","offstayed",1
"1956","oldstayed",1
"1957","omelet",1
"1958","omelette",1
"1959","omelettes",1
"1960","omlette",1
"1964","ones",1
"1965","onestayed",1
"1966","ongoing",1
"1967","online",1
"1969","onlystayed",1
"1974","opp",1
"1975","opportunities",1
"1976","opportunity",1
"1978","optimal",1
"1981","optionsstayed",1
"1989","organisedbed",1
"1990","organization",1
"1991","oriental",1
"1992","origin",1
"1993","original",1
"1994","originally",1
"1995","originstayed",1
"1999","ountil",1
"2003","outdated",1
"2005","outfitsstayed",1
"2006","outlastly",1
"2009","outnot",1
"2011","outsidestayed",1
"2012","outstandingstayed",1
"2013","outstayed",1
"2016","overcharged",1
"2017","overcharging",1
"2018","overcoming",1
"2019","overcrowded",1
"2020","overlooking",1
"2022","overpowering",1
"2024","overrun",1
"2025","overseas",1
"2026","overseasstayed",1
"2027","overtly",1
"2029","oxygen",1
"2030","oysters",1
"2031","pacific",1
"2032","page",1
"2034","paidstayed",1
"2035","pain",1
"2036","painless",1
"2037","palate",1
"2038","pampered",1
"2039","pan",1
"2040","pancakes",1
"2041","panpacific",1
"2042","pao",1
"2043","paos",1
"2044","paperwork",1
"2045","parents",1
"2047","parked",1
"2053","pas",1
"2055","passion",1
"2056","passport",1
"2058","pasta",1
"2059","patiently",1
"2060","patronsrestaurants",1
"2061","pavlova",1
"2064","payment",1
"2065","payments",1
"2067","peaceful",1
"2069","penny",1
"2071","peopleyou",1
"2074","perfectly",1
"2078","permitted",1
"2083","peter",1
"2085","phoned",1
"2086","phonedoor",1
"2087","photo",1
"2088","phrase",1
"2091","picking",1
"2092","pickup",1
"2093","picky",1
"2094","pics",1
"2095","pictures",1
"2096","picturesque",1
"2097","pieces",1
"2102","placed",1
"2103","placee",1
"2105","placestayed",1
"2106","placeswhen",1
"2108","planned",1
"2109","plastic",1
"2110","play",1
"2111","plays",1
"2113","pleasantly",1
"2114","pleasantstayed",1
"2116","pleasent",1
"2120","plug",1
"2121","plumbing",1
"2124","pmstayed",1
"2125","pmthe",1
"2126","pneumatic",1
"2127","pod",1
"2129","police",1
"2130","policy",1
"2133","pollperfect",1
"2135","poolbreakfast",1
"2136","poolexceptionally",1
"2137","poolfacilities",1
"2138","poolgreat",1
"2140","pools",1
"2144","poorstayed",1
"2146","portion",1
"2148","positive",1
"2149","possibility",1
"2152","potential",1
"2153","potentially",1
"2154","pound",1
"2156","pr",1
"2157","practical",1
"2158","practically",1
"2159","prayersawesome",1
"2160","precincts",1
"2163","preferences",1
"2167","premium",1
"2168","present",1
"2169","presented",1
"2172","prevented",1
"2174","prey",1
"2177","pricedstayed",1
"2181","pricing",1
"2183","privacy",1
"2184","prix",1
"2185","proactively",1
"2190","proceed",1
"2192","processmaybe",1
"2193","processstayed",1
"2195","prompting",1
"2198","properly",1
"2200","propertystayed",1
"2201","proposed",1
"2202","propriety",1
"2208","pubsthe",1
"2209","pulled",1
"2210","purchase",1
"2211","purchased",1
"2212","pushed",1
"2215","qualitystayed",1
"2218","queried",1
"2219","questionbecause",1
"2220","questions",1
"2222","quick",1
"2224","quickthe",1
"2227","quietness",1
"2228","quietstayed",1
"2229","quietwhen",1
"2230","quit",1
"2232","quoted",1
"2233","rack",1
"2239","range",1
"2240","rangestayed",1
"2243","ratioamazing",1
"2244","ray",1
"2245","rd",1
"2248","reached",1
"2249","reaching",1
"2252","readystayed",1
"2255","realized",1
"2257","reallystayed",1
"2258","rear",1
"2261","reasonablestayed",1
"2263","rebook",1
"2264","reccomernd",1
"2265","receive",1
"2267","recent",1
"2271","receptionists",1
"2272","reckon",1
"2273","recommand",1
"2275","recommendable",1
"2276","recommendconceierge",1
"2277","recommended",1
"2278","recommendedstayed",1
"2279","recommending",1
"2280","record",1
"2281","recuperate",1
"2282","red",1
"2283","reduce",1
"2284","reduction",1
"2285","refilling",1
"2286","refitted",1
"2287","reflect",1
"2288","reflected",1
"2289","reflection",1
"2290","refreshing",1
"2292","refundsstayed",1
"2297","refurbishmentdoes",1
"2298","refurbishments",1
"2299","refusedand",1
"2301","regardless",1
"2302","regards",1
"2303","region",1
"2305","regret",1
"2307","regularly",1
"2308","regulate",1
"2312","relaxcalm",1
"2315","relevant",1
"2316","relieved",1
"2317","remainder",1
"2318","remote",1
"2319","removed",1
"2321","rendering",1
"2322","renewed",1
"2323","renovat",1
"2326","renovatedstayed",1
"2327","renovating",1
"2330","renovationstayed",1
"2331","rent",1
"2333","repeat",1
"2334","replenish",1
"2336","reply",1
"2337","reported",1
"2338","represented",1
"2342","requeststayed",1
"2343","require",1
"2346","research",1
"2348","reservations",1
"2350","resident",1
"2351","respond",1
"2352","responding",1
"2354","responsive",1
"2360","restauraunt",1
"2361","resterant",1
"2362","resting",1
"2363","restraunts",1
"2364","restuarantsstayed",1
"2365","result",1
"2368","returns",1
"2369","revise",1
"2372","ridestayed",1
"2375","rip",1
"2377","riskystayed",1
"2379","roads",1
"2384","roomdid",1
"2385","roomensuite",1
"2387","roomgreat",1
"2388","roompoolside",1
"2389","roomrate",1
"2391","roomshelpful",1
"2392","roomsstayed",1
"2394","roomsvery",1
"2395","roomswimming",1
"2397","roomy",1
"2399","route",1
"2400","routes",1
"2403","rudeesp",1
"2405","rules",1
"2411","safety",1
"2413","sake",1
"2414","salad",1
"2415","sales",1
"2418","satay",1
"2420","satisfying",1
"2421","satisfyingstayed",1
"2423","sauna",1
"2424","sausage",1
"2425","sausages",1
"2426","save",1
"2432","saystayed",1
"2433","scalding",1
"2434","scale",1
"2435","scammers",1
"2436","scamming",1
"2437","scenery",1
"2438","scenic",1
"2440","scheduled",1
"2444","sea",1
"2445","search",1
"2446","seating",1
"2449","securitystayed",1
"2456","seestayed",1
"2457","selected",1
"2459","selections",1
"2460","selectionstayed",1
"2461","self",1
"2462","sell",1
"2463","selling",1
"2464","selves",1
"2466","sensational",1
"2467","sense",1
"2471","separation",1
"2473","serene",1
"2475","serve",1
"2477","server",1
"2478","serves",1
"2480","serviced",1
"2481","servicegorgeous",1
"2482","servicegreat",1
"2484","servicesamazing",1
"2485","servicesstayed",1
"2487","servicewhen",1
"2488","servicewill",1
"2489","serving",1
"2490","session",1
"2492","setstayed",1
"2495","settle",1
"2496","settled",1
"2498","sex",1
"2499","sg",1
"2503","shadow",1
"2504","shallow",1
"2505","shame",1
"2506","shampoo",1
"2507","shampoos",1
"2510","shared",1
"2511","sharing",1
"2512","shaving",1
"2516","sheetsstayed",1
"2517","sheetswide",1
"2518","shelter",1
"2519","shocked",1
"2520","shocking",1
"2521","shopped",1
"2524","shopsat",1
"2525","shopsgood",1
"2528","shortage",1
"2529","shotgun",1
"2535","showing",1
"2536","shut",1
"2540","sides",1
"2541","sight",1
"2542","sightseeingstayed",1
"2543","signage",1
"2544","signed",1
"2546","silent",1
"2551","singaporebreakfasts",1
"2552","singaporeif",1
"2554","singaporevery",1
"2556","singles",1
"2557","sink",1
"2558","sit",1
"2559","sites",1
"2563","situationstayed",1
"2565","sizeable",1
"2567","sizestayed",1
"2568","skills",1
"2571","slammed",1
"2575","slings",1
"2576","slippery",1
"2577","slope",1
"2579","slowstayed",1
"2581","smart",1
"2584","smellafter",1
"2587","smells",1
"2590","smiled",1
"2596","smoothly",1
"2597","smrt",1
"2599","sneezing",1
"2602","social",1
"2603","socialising",1
"2604","socket",1
"2606","softstayed",1
"2607","solution",1
"2608","solving",1
"2615","son",1
"2617","sort",1
"2619","sorts",1
"2621","sounded",1
"2623","sounds",1
"2624","southeast",1
"2625","souvenirs",1
"2631","speakers",1
"2632","speaking",1
"2634","specially",1
"2636","specifically",1
"2638","spend",1
"2639","spending",1
"2641","splash",1
"2642","splurging",1
"2643","spoke",1
"2644","spoon",1
"2647","spotlessly",1
"2649","spotsroom",1
"2650","spotsstayed",1
"2653","spreadu",1
"2654","squashed",1
"2656","stablethe",1
"2658","staffbreakfaststayed",1
"2659","staffcomfortable",1
"2660","staffcomfy",1
"2661","staffeverything",1
"2662","staffexcellent",1
"2663","staffnice",1
"2668","staggered",1
"2673","standards",1
"2674","standardstayed",1
"2675","standardwe",1
"2678","started",1
"2679","starting",1
"2680","starts",1
"2682","stated",1
"2688","staycationstayed",1
"2689","staycay",1
"2692","staysstayed",1
"2694","staythe",1
"2695","steak",1
"2697","steelejunestayed",1
"2698","steep",1
"2701","stgym",1
"2702","sth",1
"2705","stinky",1
"2708","stopovers",1
"2711","stopstayed",1
"2713","stores",1
"2714","storestayed",1
"2717","strategically",1
"2718","strategicstayed",1
"2722","streetthe",1
"2725","strollers",1
"2727","struggle",1
"2728","stuffs",1
"2729","stuffstayed",1
"2730","stuffthe",1
"2731","stuffy",1
"2732","stung",1
"2733","stunning",1
"2734","stupidly",1
"2736","styled",1
"2737","stylestayed",1
"2738","stylishly",1
"2739","subject",1
"2740","substandard",1
"2741","subway",1
"2742","successfully",1
"2744","suffered",1
"2747","suggestion",1
"2750","suite",1
"2753","sums",1
"2755","sunbeds",1
"2757","sunlight",1
"2761","supercwelcoming",1
"2763","supervisorstayed",1
"2764","support",1
"2765","supports",1
"2767","supposedly",1
"2769","surestayed",1
"2770","surf",1
"2773","surprises",1
"2774","surround",1
"2775","sushi",1
"2777","swift",1
"2779","swiming",1
"2782","swiping",1
"2784","sympathetic",1
"2786","systemstayed",1
"2788","table",1
"2789","tables",1
"2790","tablet",1
"2791","tacky",1
"2795","taking",1
"2796","talk",1
"2797","talked",1
"2798","talking",1
"2799","tall",1
"2800","tap",1
"2801","tarnish",1
"2802","tartstayed",1
"2803","task",1
"2805","tastes",1
"2807","tastystayed",1
"2808","tats",1
"2809","tax",1
"2810","taxes",1
"2813","taxistayed",1
"2816","teamstayed",1
"2817","teastayed",1
"2818","telephone",1
"2821","tenderloin",1
"2822","terminal",1
"2825","testing",1
"2826","tethering",1
"2827","textile",1
"2831","thankfully",1
"2839","thereabouts",1
"2840","thermostate",1
"2842","thetextile",1
"2844","thick",1
"2845","thigh",1
"2846","thin",1
"2847","thines",1
"2849","thingeasy",1
"2852","thinking",1
"2853","third",1
"2855","tho",1
"2856","thong",1
"2866","thumbs",1
"2868","tickets",1
"2871","tidyupdated",1
"2872","tightly",1
"2878","tiny",1
"2879","tipping",1
"2880","tipstayed",1
"2882","tiredstayed",1
"2885","toast",1
"2887","tofu",1
"2889","togetherleaving",1
"2892","toilets",1
"2894","toliet",1
"2895","ton",1
"2896","tong",1
"2899","tool",1
"2902","torch",1
"2905","touch",1
"2906","touching",1
"2907","tour",1
"2909","tourists",1
"2910","touristsstayed",1
"2911","tours",1
"2914","tower",1
"2916","traces",1
"2917","track",1
"2918","traditional",1
"2919","traffic",1
"2923","transfer",1
"2926","transportation",1
"2927","transportationstayed",1
"2930","traveling",1
"2933","treadmill",1
"2934","treat",1
"2935","tricky",1
"2937","trip",1
"2938","trivago",1
"2939","trolleythe",1
"2941","troublesome",1
"2942","troublestayed",1
"2943","truly",1
"2945","trying",1
"2947","tubdid",1
"2948","tube",1
"2949","tubs",1
"2950","tubstayed",1
"2954","turner",1
"2955","turning",1
"2957","tvlong",1
"2961","twoanywhere",1
"2964","uber",1
"2965","ugly",1
"2966","umbrellas",1
"2969","unbearable",1
"2970","unbearablestayed",1
"2971","unbelievable",1
"2975","undergoing",1
"2976","underground",1
"2978","understandable",1
"2979","unfortunate",1
"2982","unhelpful",1
"2983","uninterested",1
"2984","unique",1
"2985","unit",1
"2986","universal",1
"2988","unpleasant",1
"2989","unrenovated",1
"2990","unsatisfied",1
"2991","unsightly",1
"2992","unstable",1
"2994","unwelcoming",1
"2999","upfront",1
"3002","upgradegym",1
"3003","upgrades",1
"3004","upgradesstayed",1
"3008","upstairs",1
"3009","upthe",1
"3010","upwards",1
"3011","urine",1
"3015","useable",1
"3021","usstayed",1
"3022","usual",1
"3024","usualrefreshments",1
"3025","utensil",1
"3026","vacated",1
"3027","vacation",1
"3031","varied",1
"3034","varietystayed",1
"3037","vendors",1
"3038","ventilation",1
"3039","venture",1
"3040","venue",1
"3041","ver",1
"3042","verse",1
"3044","vfmand",1
"3046","vibe",1
"3047","vibes",1
"3048","vibrating",1
"3050","viewconvenience",1
"3051","viewgym",1
"3054","viewthe",1
"3055","villagenear",1
"3057","visited",1
"3059","visitorstayed",1
"3060","visitstayed",1
"3061","void",1
"3062","volume",1
"3063","voucher",1
"3064","vouchers",1
"3065","vwe",1
"3067","wad",1
"3069","waited",1
"3070","waiter",1
"3074","walkable",1
"3076","walkind",1
"3078","walkingthe",1
"3079","walkthere",1
"3082","wallstaff",1
"3085","wantedstayed",1
"3086","wantstayed",1
"3088","warmer",1
"3089","warning",1
"3091","wash",1
"3095","watch",1
"3097","waterfrontstaffstayed",1
"3098","waterstayed",1
"3099","waterthe",1
"3100","wave",1
"3102","waystayed",1
"3104","weak",1
"3105","website",1
"3106","wedding",1
"3107","wee",1
"3110","weeks",1
"3114","wellstayed",1
"3115","wellthe",1
"3119","western",1
"3124","wheel",1
"3125","wheelchair",1
"3135","wht",1
"3138","wideclose",1
"3139","widest",1
"3140","wife",1
"3142","wifistayed",1
"3143","wifithe",1
"3148","wings",1
